# chain	redshift	v1_end_time	phi_orb	f_ref	psdscaleflag	mtotal	logll1	signalmodelflag	logl	loglh1	m1_source	sky_frame	mc_source	deltalogl	af	l1v1_delay	mf_source	l1h1_delay	m1	ra	l1_end_time	m2	lal_pnorder	m2_source	v1l1_delay	psi	v1h1_delay	costheta_jn	a2z	time	a1	a2	optimal_snr	alpha	post	a1z	cycle	distance	mf	h1l1_delay	mc	theta_jn	h1v1_delay	logprior	flow	t0	chi_eff	q	mtotal_source	h1_end_time	eta	lal_approximant	azimuth	lal_amporder	dec	matched_filter_snr
2.000000000000000000e+00 2.549427647431952715e-01 -4.733637386738698966e-02 4.912164540683166436e+00 2.000000000000000000e+01 0.000000000000000000e+00 2.829695203303593232e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.485258731448002045e+01 1.000000000000000000e+00 9.208965157140424296e+00 0.000000000000000000e+00 7.353517206995997535e-01 2.310718907959233986e-02 2.151733656149782092e+01 5.743392802091018545e-03 1.863914698802326697e+01 9.462604047507000571e-02 -7.044356294697932952e-02 9.657805045012665346e+00 -1.000000000000000000e+00 7.695813160840835110e+00 -2.310718907959233986e-02 9.210387688961140240e-01 -1.736379627750132132e-02 2.590129369929970449e-01 -6.923810484020840317e-01 -5.764977788057600028e-02 4.886138647527379919e-01 6.923810484020840317e-01 0.000000000000000000e+00 9.598989142835600008e-01 3.817294341395232910e+12 4.886138647527379919e-01 3.463000000000000000e+05 1.326797435552098705e+03 2.700302583439591331e+01 -5.743392802091018545e-03 1.155672419472555745e+01 1.308796201940058967e+00 1.736379627750132132e-02 2.897056299999999851e+01 2.000000000000000000e+01 -6.470016774029399564e-02 8.553799223173476352e-02 5.181462998933570319e-01 2.254840047532085734e+01 -6.470017014488831097e-02 2.248149304637830914e-01 4.600000000000000000e+01 4.193140523555815236e+00 0.000000000000000000e+00 -3.833030643267359983e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.986528006924448753e-01 -3.565831302035082917e-02 6.037396654394989737e-01 2.000000000000000000e+01 0.000000000000000000e+00 1.662670558355418748e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.316004510125804217e+00 1.000000000000000000e+00 5.268196728075164259e+00 0.000000000000000000e+00 7.212625205092174641e-01 -1.542606000722172854e-02 1.222386109465680981e+01 7.050355265058518006e-03 1.079960254764587901e+01 1.833876376259623964e+00 -2.023225301312910063e-02 5.827103035908308470e+00 -1.000000000000000000e+00 4.487036899162950121e+00 1.542606000722172854e-02 3.165816912019380203e-01 2.247641527228024655e-02 3.439515583070740790e-01 -6.868753801768200384e-01 -2.087430720658400157e-02 4.439824184272049834e-01 6.868753801768200384e-01 0.000000000000000000e+00 7.895973226421437730e-01 3.726918989221973633e+12 4.439824184272049834e-01 7.950000000000000000e+04 1.590211607644869218e+03 1.587455144585148226e+01 -7.050355265058518006e-03 6.841558435513587000e+00 1.219674336674469117e+00 -2.247641527228024655e-02 2.894660299999999964e+01 2.000000000000000000e+01 -1.318190489715600003e-02 4.765466255811490193e-02 5.395664340609009901e-01 1.280304140928875434e+01 -1.318189774807058262e-02 2.276397274044764940e-01 4.600000000000000000e+01 1.386610620507441105e+00 0.000000000000000000e+00 -2.681660502825499934e-02 0.000000000000000000e+00
1.000000000000000000e+00 2.778193114497001792e-01 8.419086501010838997e-02 2.231398795061216855e+00 2.000000000000000000e+01 0.000000000000000000e+00 1.870522489740056216e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.971262072328382686e+00 1.000000000000000000e+00 5.855736563021044283e+00 0.000000000000000000e+00 7.873768784293595502e-01 4.932045045499336422e-03 1.391515606822523132e+01 -2.316255935511740693e-03 1.274147123554716465e+01 4.458158103217746415e+00 7.925881996460905354e-02 5.963753661853397503e+00 -1.000000000000000000e+00 4.667133771117805807e+00 -4.932045045499336422e-03 1.227892862007972097e+00 -7.248300981011077115e-03 2.396786382480599054e-01 -3.349013995287319911e-01 6.539667632805999664e-02 5.887544561319140168e-01 3.349013995287319911e-01 0.000000000000000000e+00 1.804239332194143453e+00 3.697296526511553223e+12 5.887544561319140168e-01 4.281000000000000000e+05 1.463492801227885138e+03 1.778105514581468327e+01 2.316255935511740693e-03 7.482573262990385388e+00 1.328761499224563103e+00 7.248300981011077115e-03 2.893862299999999976e+01 2.000000000000000000e+01 7.694257215667900385e-02 2.942668986872551962e-01 4.680584801867500033e-01 1.463839584344618672e+01 7.694256402909731285e-02 2.171767881291074564e-01 4.600000000000000000e+01 5.502392453927500426e+00 0.000000000000000000e+00 -8.533716261034830497e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.403204285024135078e-01 6.973799651090847873e-02 3.379148256927769101e+00 2.000000000000000000e+01 0.000000000000000000e+00 1.412059129414131675e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.019545324415215504e+00 1.000000000000000000e+00 4.529433037552897723e+00 0.000000000000000000e+00 7.891403861997172697e-01 1.205298818459520083e-02 9.928212733468503970e+00 6.373994130596929986e-03 8.068119568609901648e+00 6.565153542375710138e-01 5.768500832631327790e-02 6.052471725531415991e+00 -1.000000000000000000e+00 4.515690126646844327e+00 -1.205298818459520083e-02 2.323234550248312935e+00 -5.678994053998270841e-03 -6.740550768959021610e-01 -2.793996510560419755e-01 7.667740586369099776e-02 6.892940961255049626e-01 2.793996510560419755e-01 0.000000000000000000e+00 8.807381769553696005e-01 3.689769109234124512e+12 6.892940961255049626e-01 1.927000000000000000e+05 1.849811614357554163e+03 1.330698634518562429e+01 -6.373994130596929986e-03 6.070891629765888808e+00 2.310481078126012999e+00 5.678994053998270841e-03 2.893658500000000089e+01 2.000000000000000000e+01 6.405901278646100594e-02 2.740854555391886160e-01 7.501712975448909804e-01 1.053523545106205894e+01 6.405900245691020789e-02 2.449059458296419522e-01 4.600000000000000000e+01 3.112728825627297802e+00 0.000000000000000000e+00 2.593924253393469770e-01 0.000000000000000000e+00
2.000000000000000000e+00 3.137718765301473201e-01 -1.079060400510632040e-02 3.568550483757702008e+00 2.000000000000000000e+01 0.000000000000000000e+00 1.723627522117818955e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.772312183780406336e+00 1.000000000000000000e+00 5.592806629109107419e+00 0.000000000000000000e+00 6.681615538329400694e-01 1.698701091474637964e-02 1.253871641042566942e+01 8.302013389616894751e-03 1.021104516266331252e+01 4.890672243359620031e-01 -2.777761491985270004e-02 7.025230058514877030e+00 -1.000000000000000000e+00 5.347374368424964608e+00 -1.698701091474637964e-02 1.084250167264898090e+00 -8.684997525129484891e-03 9.848308205516904945e-02 -6.778406977876180184e-01 -1.657568844253499984e-02 2.780181480241790126e-01 6.778406977876180184e-01 0.000000000000000000e+00 5.932353293791318150e-01 3.680721836142681641e+12 2.780181480241790126e-01 4.757000000000000000e+05 1.683472390833852842e+03 1.647301298780428525e+01 -8.302013389616894751e-03 7.347672060194920363e+00 1.472153349339202721e+00 8.684997525129484891e-03 2.893412999999999968e+01 2.000000000000000000e+01 -1.947559964180699960e-02 -1.115746270461275835e-01 6.880030346161459809e-01 1.311968655220537094e+01 -1.947560153023580529e-02 2.414592835741750931e-01 4.600000000000000000e+01 4.164851005375085791e+00 0.000000000000000000e+00 -4.577776316805929890e-01 0.000000000000000000e+00
2.000000000000000000e+00 2.518666754533918084e-01 -4.886188386364890418e-02 2.405689215025403005e+00 2.000000000000000000e+01 0.000000000000000000e+00 1.965684444950538179e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.177085864143085026e+01 1.000000000000000000e+00 5.754488600854966940e+00 0.000000000000000000e+00 8.467356473769003244e-01 -8.542240609594374534e-03 1.495787403430346174e+01 -9.565775382189299625e-03 1.473554567467986587e+01 4.038814731556987780e+00 -4.031964325405452965e-02 4.921298774825516809e+00 -1.000000000000000000e+00 3.931168447345366967e+00 8.542240609594374534e-03 2.849149392434633832e+00 -1.023534772594925091e-03 -8.632925169840579560e-01 -6.570843592347239692e-01 -5.112353941571100291e-02 7.718730297261420237e-01 6.570843592347239692e-01 0.000000000000000000e+00 2.841639259517271920e+00 3.672221837042764160e+12 7.718730297261420237e-01 3.439000000000000000e+05 1.308616185911492494e+03 1.872526403917408899e+01 9.565775382189299625e-03 7.203852513686747727e+00 2.612553707905538314e+00 1.023534772594925091e-03 2.893181799999999981e+01 2.000000000000000000e+01 -4.988541747687499917e-02 4.141184437530139317e-01 3.339746544494650027e-01 1.570202708877621589e+01 -4.988541863624382927e-02 1.876801548380453710e-01 4.600000000000000000e+01 3.028409160743389950e-01 0.000000000000000000e+00 2.948957727451619881e-01 0.000000000000000000e+00
2.000000000000000000e+00 2.172380150039596725e-01 4.752880746328402850e-02 8.252973652214780076e-01 2.000000000000000000e+01 0.000000000000000000e+00 3.758866391624989944e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.188132481056062062e+01 1.000000000000000000e+00 1.198459765651014131e+01 0.000000000000000000e+00 6.476829576180942460e-01 1.452152510036810312e-02 2.975474464715117762e+01 2.740582160282729884e-03 2.663478037806370580e+01 5.531117982098987085e+00 3.300728236291592538e-02 1.095388353818619542e+01 -1.000000000000000000e+00 8.998966022393378950e+00 -1.452152510036810312e-02 4.977953849404599951e-01 -1.178094294008537324e-02 -2.972202308647199365e-01 -5.463910752188549935e-01 2.799031511506500092e-02 2.293271578879760020e-01 5.463910752188549935e-01 0.000000000000000000e+00 1.293551850452799190e+00 3.589266571769838379e+12 2.293271578879760020e-01 4.071000000000000000e+05 1.107288329683299253e+03 3.621860631124799568e+01 -2.740582160282729884e-03 1.458810786203151189e+01 1.872576320839465680e+00 1.178094294008537324e-02 2.890896899999999903e+01 2.000000000000000000e+01 3.574786632817399806e-02 3.271578928532937417e-03 4.112623938588120254e-01 3.088029083295399957e+01 3.574786452319865526e-02 2.064921095814023222e-01 4.600000000000000000e+01 5.146345532044420246e+00 0.000000000000000000e+00 -1.096706730571683108e+00 0.000000000000000000e+00
2.000000000000000000e+00 2.409078345978256375e-01 1.489035685440001297e-02 4.416164170166670289e+00 2.000000000000000000e+01 0.000000000000000000e+00 2.922944272658663678e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.610107624715667285e+01 1.000000000000000000e+00 9.399910718361615736e+00 0.000000000000000000e+00 6.675339686863210886e-01 -7.477492003404240944e-03 2.262786376205141181e+01 -9.711028341137033573e-03 1.997995166055367378e+01 4.085178844974129753e+00 2.236784885780425391e-02 9.249491066032963005e+00 -1.000000000000000000e+00 7.453809870602270848e+00 7.477492003404240944e-03 2.680068103875083985e+00 -2.233536337732792629e-03 -4.862686377331721932e-01 -6.281607258961029450e-01 1.252439516890000056e-02 2.697736466174859848e-01 6.281607258961029450e-01 0.000000000000000000e+00 2.895439352671223876e+00 3.583904627297214844e+12 2.697736466174859848e-01 4.377000000000000000e+05 1.244234071583496188e+03 2.807909342254182761e+01 9.711028341137033573e-03 1.166442285493500464e+01 2.078610756207710075e+00 2.233536337732792629e-03 2.890747400000000056e+01 2.000000000000000000e+01 1.265682064191499950e-02 -1.437258340604649111e-02 4.629386108222769969e-01 2.355488611775894370e+01 1.265682051666722034e-02 2.163073115665573032e-01 4.600000000000000000e+01 2.865873784187770168e-01 0.000000000000000000e+00 3.259610496667340040e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.425992077768431010e-01 4.625034980704291476e-02 1.443076185970899872e-01 2.000000000000000000e+01 0.000000000000000000e+00 4.180997634050077494e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.965958156905487897e+01 1.000000000000000000e+00 1.439464445692714989e+01 0.000000000000000000e+00 7.254875016253566899e-01 2.133990564927859199e-02 3.198405501295610165e+01 4.250344229138901947e-03 2.442898048293182001e+01 1.847954644325700002e-01 2.491044415776432278e-02 1.738099585756895493e+01 -1.000000000000000000e+00 1.398761221541868771e+01 -2.133990564927859199e-02 7.655566743265830310e-01 -1.708956142013969004e-02 3.840587452426308945e-01 -5.917608251463779556e-01 4.466118624897100209e-02 5.035576266473780205e-01 5.917608251463779556e-01 0.000000000000000000e+00 1.132397852001723271e+00 3.577928079290904297e+12 5.035576266473780205e-01 4.490000000000000000e+04 1.254130753449886015e+03 3.974336142059021881e+01 -4.250344229138901947e-03 1.788677379840700254e+01 1.176608157379436470e+00 1.708956142013969004e-02 2.890580500000000086e+01 2.000000000000000000e+01 2.916079538153200021e-02 4.821832393400816291e-02 7.114908405495190546e-01 3.364719378447357201e+01 2.916078838690322472e-02 2.428958837234434232e-01 4.600000000000000000e+01 3.590330444192749049e+00 0.000000000000000000e+00 1.558227430982319917e-01 0.000000000000000000e+00
2.000000000000000000e+00 3.107665795021189448e-01 4.072962757320988669e-02 4.039148136444770998e+00 2.000000000000000000e+01 0.000000000000000000e+00 1.896888986653003428e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.229314112628518529e+00 1.000000000000000000e+00 6.227605206916958736e+00 0.000000000000000000e+00 7.866799873448050429e-01 3.392829610171364807e-03 1.364011038991264968e+01 -9.208324877281355569e-03 1.078670991105859756e+01 4.660794706611787852e+00 3.733679796303852189e-02 8.182179955471438504e+00 -1.000000000000000000e+00 6.242286066356188989e+00 -3.392829610171364807e-03 2.042894632266858856e+00 -1.260115448745272038e-02 1.104343963949099977e-01 -2.240852932794100139e-01 4.079328159065499781e-02 6.552033297934619638e-01 2.240852932794100139e-01 0.000000000000000000e+00 2.737986935822486423e+00 3.575857058551350098e+12 6.552033297934619638e-01 4.385000000000000000e+05 1.664848611811845785e+03 1.787900083981711674e+01 9.208324877281355569e-03 8.162936775560126534e+00 1.460136217636799350e+00 1.260115448745272038e-02 2.890522599999999898e+01 2.000000000000000000e+01 2.812846339464000062e-02 2.759245318562468241e-01 7.585426903047629565e-01 1.447160017898470663e+01 2.812847308575716632e-02 2.452868106013282312e-01 4.600000000000000000e+01 3.190971063260835017e+00 0.000000000000000000e+00 7.526833837919549852e-01 0.000000000000000000e+00
2.000000000000000000e+00 2.744318646135364137e-01 -2.606891076473991792e-02 4.149635381990218974e+00 2.000000000000000000e+01 0.000000000000000000e+00 2.033907300367038928e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.054854593701827881e+01 1.000000000000000000e+00 6.505318415630708451e+00 0.000000000000000000e+00 6.926213512143681861e-01 9.599480483907331385e-03 1.527927802170596117e+01 3.751791999040188230e-03 1.344340306747574942e+01 6.229498175248370240e-01 -3.566839124864724930e-02 6.895669936194640748e+00 -1.000000000000000000e+00 5.410779601219175561e+00 -9.599480483907331385e-03 1.612284494922773037e+00 -5.847688484867143155e-03 3.373564499115488946e-01 -5.555260482288080226e-01 -1.553621792471900076e-02 3.208298876819439815e-01 5.555260482288080226e-01 0.000000000000000000e+00 1.186724977412233928e+00 3.561528775736943359e+12 3.208298876819439815e-01 6.113000000000000000e+05 1.443088217057424799e+03 1.947239877915135509e+01 -3.751791999040188230e-03 8.290585078337020519e+00 1.226689021095348942e+00 5.847688484867143155e-03 2.890121099999999998e+01 2.000000000000000000e+01 -3.191658808698000227e-02 2.371402209775737638e-02 5.129408008956940490e-01 1.595932553823745437e+01 -3.191659924960706107e-02 2.240904637837587143e-01 4.600000000000000000e+01 2.939135193344843966e+00 0.000000000000000000e+00 5.978935983780659935e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.317503874257812457e-01 9.705195771841548802e-02 3.454317464466749144e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.409164378769561665e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.869002396136412969e+01 1.000000000000000000e+00 1.113577667652046088e+01 0.000000000000000000e+00 8.063304761431909773e-01 1.515962076294273542e-02 2.624367471025517062e+01 -5.094610849007460973e-03 2.302144425540739903e+01 4.938223795937176419e+00 8.189233695547275260e-02 1.107019953228821585e+01 -1.000000000000000000e+00 8.987372478464308756e+00 -1.515962076294273542e-02 1.107169258947054979e+00 -2.025423161195019639e-02 9.995598337361479846e-01 -4.707413214186940142e-01 7.784826665602000151e-02 6.735021716495589450e-01 4.707413214186940142e-01 0.000000000000000000e+00 2.104595251937595002e+00 3.547967428175886230e+12 6.735021716495589450e-01 3.361000000000000000e+05 1.190906814826661957e+03 3.232565649183298007e+01 5.094610849007460973e-03 1.371649723559105460e+01 2.967148660581197389e-02 2.025423161195019639e-02 2.889739600000000053e+01 2.000000000000000000e+01 7.679772517171300217e-02 3.019447348573854328e-01 4.808646846597379731e-01 2.767739643982843845e+01 7.679772610646529163e-02 2.192765201712912893e-01 4.600000000000000000e+01 4.901524124692440587e+00 0.000000000000000000e+00 -3.547075448316570068e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.417759892004399114e-01 6.248860720903584576e-02 5.319677059815760778e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.994342991689862288e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.919049435252368241e+01 1.000000000000000000e+00 1.368526929042450568e+01 0.000000000000000000e+00 7.060895029491669472e-01 1.017424513929000851e-02 3.065572663057215408e+01 1.984625388214235342e-03 2.383029510785054939e+01 4.735926605765720110e-01 5.231436206974583725e-02 1.611313480904806994e+01 -1.000000000000000000e+00 1.297587886155140247e+01 -1.017424513929000851e-02 5.581381652878849575e-01 -8.189619751075773169e-03 -3.875828547556639525e-01 -7.068751970253409622e-01 7.273954077651399730e-02 4.440158145343779950e-01 7.068751970253409622e-01 0.000000000000000000e+00 1.371266535545606402e+00 3.542415659352925781e+12 4.440158145343779950e-01 4.537000000000000000e+05 1.249312048940553268e+03 3.806754526133700267e+01 -1.984625388214235342e-03 1.699403881059129162e+01 1.968804367313933268e+00 8.189619751075773169e-03 2.889583000000000013e+01 2.000000000000000000e+01 5.429899715303800056e-02 -2.025232814552641730e-02 6.761617821400720540e-01 3.216637321407508665e+01 5.429898745796007259e-02 2.406682232143118327e-01 4.600000000000000000e+01 2.962889838072841897e+00 0.000000000000000000e+00 7.426332586443730177e-01 0.000000000000000000e+00
2.000000000000000000e+00 2.820128089291877860e-01 -6.956052437953416656e-02 7.273905893256940036e-01 2.000000000000000000e+01 0.000000000000000000e+00 2.658279650271542494e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.168237291651827725e+01 1.000000000000000000e+00 8.938149511738268771e+00 0.000000000000000000e+00 7.704003731531874344e-01 2.606726689972851951e-02 1.958411888089005615e+01 -2.037964516846263452e-04 1.497695171766386402e+01 5.744458703526876597e+00 -9.562779127926268607e-02 1.160584478505156270e+01 -1.000000000000000000e+00 9.052830599052629879e+00 -2.606726689972851951e-02 9.851659974387999563e-03 -2.627106335141314586e-02 9.366170843693909509e-01 -3.463057265916910099e-01 -8.491015198665199937e-02 6.478548929447589533e-01 3.463057265916910099e-01 0.000000000000000000e+00 1.591150541418898889e+00 3.512102581042725098e+12 6.478548929447589533e-01 9.410000000000000000e+04 1.488830506246408731e+03 2.510709125689300336e+01 2.037964516846263452e-04 1.145882216217262695e+01 3.579498128423954650e-01 2.627106335141314586e-02 2.888723600000000147e+01 2.000000000000000000e+01 -9.583159093385699989e-02 2.138120020633527962e-01 7.749136809570930096e-01 2.073520351557090535e+01 -9.583158773094731242e-02 2.459794660590224058e-01 4.600000000000000000e+01 4.266679082021369140e+00 0.000000000000000000e+00 -1.915109634836829888e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.151600024832642566e-01 -6.522076150510984494e-02 5.572656318002542797e+00 2.000000000000000000e+01 0.000000000000000000e+00 1.646413326748213990e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.356244576415673642e+00 1.000000000000000000e+00 5.348068411935576805e+00 0.000000000000000000e+00 6.944256801818640135e-01 1.551263973848882038e-02 1.193284868558781930e+01 -1.483116828931721476e-03 9.674638635386337171e+00 6.142907081939396718e+00 -8.073340124359866532e-02 6.789494632095802729e+00 -1.000000000000000000e+00 5.162485643781734801e+00 -1.551263973848882038e-02 1.230495678992373998e+00 -1.699575656742054186e-02 -4.568368014510680863e-01 -4.660593619959469969e-01 -6.106004621258100118e-02 3.070434609654609792e-01 4.660593619959469969e-01 0.000000000000000000e+00 1.719463824457753809e+00 3.504997769365784668e+12 3.070434609654609792e-01 1.911000000000000000e+05 1.692088868166712018e+03 1.569360530697009537e+01 1.483116828931721476e-03 7.033565665921861054e+00 2.045232313394062196e+00 1.699575656742054186e-02 2.888521100000000175e+01 2.000000000000000000e+01 -8.221651620311999642e-02 -1.176940220066166089e-02 7.017827629511950160e-01 1.251873022019740844e+01 -8.221651807253038680e-02 2.423228990364780233e-01 4.600000000000000000e+01 3.238735627448356080e+00 0.000000000000000000e+00 7.742734285086180224e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.517815358933307990e-01 -1.955646517515652327e-02 3.449248583252281009e+00 2.000000000000000000e+01 0.000000000000000000e+00 2.609510325931588426e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.389015502117949730e+01 1.000000000000000000e+00 8.457500322110098168e+00 0.000000000000000000e+00 7.459811348573787138e-01 -1.626617544537971305e-02 1.988585856496618121e+01 -7.975230666020080919e-03 1.738743958620853292e+01 3.689457671644043035e+00 -3.290289729776811958e-03 8.707663673107353119e+00 -1.000000000000000000e+00 6.956216738644535269e+00 1.626617544537971305e-02 3.101120906386038989e+00 8.290944779359630395e-03 -6.358749437457160703e-01 -6.762912193063740363e-01 -1.871577819418000083e-02 5.171259899526710058e-01 6.762912193063740363e-01 0.000000000000000000e+00 2.492280026101595158e+00 3.475053532977406738e+12 5.171259899526710058e-01 2.319000000000000000e+05 1.308113647619471294e+03 2.489275057701091498e+01 7.975230666020080919e-03 1.058694274302931859e+01 2.259937970249723538e+00 -8.290944779359630395e-03 2.887663099999999972e+01 2.000000000000000000e+01 -1.126551473458600044e-02 1.188951197139694882e-01 5.008019513128399991e-01 2.084637175982403079e+01 -1.126552039579689288e-02 2.223408394379689235e-01 4.600000000000000000e+01 5.247154288571119762e-01 0.000000000000000000e+00 1.697711902371550063e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.375027297830750450e-01 7.312629498348249824e-02 1.023847885896099985e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.685527415240446203e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.868566311203853658e+01 1.000000000000000000e+00 1.245149741596329207e+01 0.000000000000000000e+00 7.810817495110563558e-01 5.145534648039309933e-03 2.821060168236519061e+01 -6.817621602030005112e-03 2.312355910895459843e+01 4.498704279753780177e+00 6.798076033544318830e-02 1.373171504344986360e+01 -1.000000000000000000e+00 1.109631091145708481e+01 -5.145534648039309933e-03 3.084921369837232863e+00 -1.196315625006931505e-02 5.187133645141009941e-01 -5.060158283774559562e-01 5.689443980750000240e-02 6.367641514204149811e-01 5.060158283774559562e-01 0.000000000000000000e+00 2.319770116065139387e+00 3.462482731025125488e+12 6.367641514204149811e-01 4.399000000000000000e+05 1.224354397377001760e+03 3.491069659074992870e+01 6.817621602030005112e-03 1.540876204214147904e+01 1.025450992327334276e+00 1.196315625006931505e-02 2.887300700000000120e+01 2.000000000000000000e+01 6.116314306507900089e-02 2.109816982753750236e-01 5.938408952855469547e-01 2.978197402349562495e+01 6.116313873341318319e-02 2.337653674618898614e-01 4.600000000000000000e+01 5.348771062977458080e+00 0.000000000000000000e+00 -3.220786009254379967e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.332304219115991506e-01 -6.027767969372887363e-03 4.322267905983453673e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.968369902512601755e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.004343825261170053e+01 1.000000000000000000e+00 1.349268310173190777e+01 0.000000000000000000e+00 7.660508247060399123e-01 -2.842471736520763709e-03 3.052314501248968881e+01 -4.726725059116844430e-03 2.471817781282741677e+01 4.109112026983434696e+00 -3.185296232852123655e-03 1.496552121229859722e+01 -1.000000000000000000e+00 1.213521897156974205e+01 2.842471736520763709e-03 2.789802986518883809e+00 -1.884253322596080721e-03 -7.967708269964478562e-01 -4.857404431209569884e-01 -2.058296107162500138e-02 5.778519207111909584e-01 4.857404431209569884e-01 0.000000000000000000e+00 2.062429151222071155e+00 3.445175629218805664e+12 5.778519207111909584e-01 2.769000000000000000e+05 1.199496282602892734e+03 3.764207100182158428e+01 4.726725059116844430e-03 1.663958727426834727e+01 2.492728737176260978e+00 1.884253322596080721e-03 2.886799600000000154e+01 2.000000000000000000e+01 -7.912010678089999652e-03 1.767498442114492918e-01 6.054459728229759641e-01 3.217865722418144969e+01 -7.912021291968968084e-03 2.349005343102476551e-01 4.600000000000000000e+01 5.788337362253624718e+00 0.000000000000000000e+00 -5.880677163001070129e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.192989608907969235e-01 -9.104916974052787437e-02 2.603475309662040882e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.206700394216773020e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.918944802280090300e+01 1.000000000000000000e+00 9.930544209023997482e+00 0.000000000000000000e+00 8.467359797403930521e-01 -2.384331980263554307e-04 2.495198500406843678e+01 -5.999127854240698943e-03 2.339767403426909809e+01 4.988803408113865245e+00 -9.081073654250151894e-02 8.669329907898632115e+00 -1.000000000000000000e+00 7.110093739081826847e+00 2.384331980263554307e-04 1.128905727945026971e+00 -5.760694656214343512e-03 -6.751199200380689769e-01 -2.512054066284389875e-01 -8.019189026987899593e-02 7.463370720033930539e-01 2.512054066284389875e-01 0.000000000000000000e+00 2.213226570896261514e+00 3.444996484743882324e+12 7.463370720033930539e-01 3.709000000000000000e+05 1.119095973295771046e+03 3.042392938762339227e+01 5.999127854240698943e-03 1.210830223514308202e+01 2.311923574503560896e+00 5.760694656214343512e-03 2.886794400000000138e+01 2.000000000000000000e+01 -9.680986780476699693e-02 4.766509840857680036e-01 3.705210139777659895e-01 2.629954176188272896e+01 -9.680986439674221788e-02 1.972610979633641626e-01 4.600000000000000000e+01 2.647226205747193806e+00 0.000000000000000000e+00 1.346618018879055967e+00 0.000000000000000000e+00
